floor,seed,source,item,quantity,durability,uses,loaded,spare,x,y
2,101,ground,Raw Meat,1,0,0,0,0,105,102
2,101,ground,Seed Bag,1,0,6,0,0,82,96
2,101,ground,Bird Seed,1,0,0,0,0,63,78
2,101,ground,Fungal Bread,1,0,0,0,0,62,70
2,101,ground,Ammo,1,0,0,0,0,79,79
2,101,ground,Ammo,1,0,0,0,0,87,104
2,101,ground,Rake,1,400,0,0,0,74,125
2,101,ground,Fungal Bread,1,0,0,0,0,78,119
2,101,ground,Ammo,1,0,0,0,0,98,124
2,101,ground,Resin Glue,1,0,0,0,0,11,17
2,101,stored,Rope Snare,2,0,0,0,0,50,77
2,101,ground,Hunting Horn,1,0,8,0,0,82,116
2,101,ground,Torch,1,90,0,0,0,78,103
2,101,wall,Stick,1,18,0,0,0,75,71
2,101,wall,Digging Claws,1,200,0,0,0,87,78
2,102,ground,Stick,1,18,0,0,0,35,59
2,102,ground,Bow,1,0,0,20,0,57,10
2,102,ground,Torch,1,90,0,0,0,51,31
2,102,ground,Bomb,2,0,0,0,0,54,61
2,102,ground,Rake,1,400,0,0,0,53,53
2,102,ground,Fungal Bread,1,0,0,0,0,54,62
2,102,ground,Lighter,1,0,20,0,0,54,81
2,102,ground,Ammo,1,0,0,0,0,52,77
2,102,ground,Ammo,1,0,0,0,0,57,101
2,102,ground,Pocket Door,1,0,2,0,0,31,33
2,102,ground,Ammo,1,0,0,0,0,39,33
2,102,ground,Medkit,1,0,0,0,0,32,121
2,102,ground,River Fish,5,0,0,0,0,28,99
2,102,ground,Straw Decoy,1,0,0,0,0,16,129
2,102,wall,Sap jar,2,0,0,0,0,7,56
2,103,ground,Stick,1,18,0,0,0,57,80
2,103,ground,Stick,1,18,0,0,0,14,36
2,103,ground,Rake,1,400,0,0,0,27,35
2,103,ground,Pickaxe,1,32,0,0,0,33,30
2,103,ground,Bow,1,0,0,20,0,6,40
2,103,ground,River Fish,6,0,0,0,0,36,64
2,103,ground,Seed Bag,1,0,6,0,0,38,51
2,103,ground,Rake,1,400,0,0,0,76,72
2,103,ground,Herb Bag,1,0,4,0,0,79,78
2,103,ground,Bitter Root,1,0,0,0,0,57,58
2,103,ground,Ammo,1,0,0,0,0,80,56
2,103,ground,Ammo,1,0,0,0,0,54,13
2,103,ground,Medkit,1,0,0,0,0,74,12
2,103,ground,Ammo,1,0,0,0,0,79,9
2,103,ground,River Fish,2,0,0,0,0,74,54
2,103,ground,River Fish,2,0,0,0,0,86,59
2,103,stored,Ammo,2,0,0,0,0,58,40
2,103,stored,Reflecting Pan,1,24,0,0,0,55,27
2,103,ground,Mushroom spores,2,0,0,0,0,109,52
2,103,wall,Wooden Maul,1,24,0,0,0,76,44
2,103,wall,Medkit,1,0,0,0,0,81,101
2,104,ground,Stick,1,18,0,0,0,33,36
2,104,ground,Flint Knife,1,60,0,0,0,61,35
2,104,ground,Rope Hook,1,0,24,0,0,62,35
2,104,ground,Torch,1,90,0,0,0,57,56
2,104,ground,Raw Meat,1,0,0,0,0,12,36
2,104,ground,Pickaxe,1,32,0,0,0,55,91
2,104,ground,Rake,1,400,0,0,0,39,81
2,104,ground,Herb Bag,1,0,4,0,0,33,82
2,104,ground,Rake,1,400,0,0,0,58,97
2,104,ground,Herb Bag,1,0,4,0,0,55,95
2,104,ground,Thunder Acorn,2,0,0,0,0,51,13
2,104,ground,Ammo,1,0,0,0,0,58,17
2,104,ground,Ammo,1,0,0,0,0,16,99
2,104,ground,River Fish,3,0,0,0,0,21,81
2,104,ground,River Fish,5,0,0,0,0,13,89
2,104,stored,Hatchet,1,35,0,0,0,39,54
2,104,ground,Digging Claws,1,200,0,0,0,28,72
2,105,ground,Stick,1,18,0,0,0,13,57
2,105,ground,Bow,1,0,0,20,0,29,11
2,105,ground,Throwing Net,2,0,0,0,0,30,11
2,105,ground,Torch,1,90,0,0,0,34,34
2,105,ground,Shield Lantern,1,24,0,0,0,78,80
2,105,ground,Stink Bomb,2,0,0,0,0,83,79
2,105,ground,Shield Lantern,1,24,0,0,0,55,75
2,105,ground,Flint Knife,1,60,0,0,0,82,74
2,105,ground,River Fish,4,0,0,0,0,57,9
2,105,ground,Fishing Line,1,0,20,0,0,56,6
2,105,ground,Flint Knife,1,60,0,0,0,52,61
2,105,ground,Raw Meat,1,0,0,0,0,62,58
2,105,ground,Seed Bag,1,0,6,0,0,22,26
2,105,ground,Ammo,1,0,0,0,0,42,56
2,105,ground,Mushroom spores,2,0,0,0,0,58,11
2,105,ground,Torch,1,90,0,0,0,47,34
2,105,ground,Ammo,1,0,0,0,0,10,37
2,105,ground,Medkit,1,0,0,0,0,9,8
2,105,ground,Boomerang,1,0,0,0,0,34,103
2,105,ground,Ammo,1,0,0,0,0,41,102
2,105,ground,Herb Bag,1,0,4,0,0,52,56
2,105,ground,Seed Bag,1,0,6,0,0,49,68
2,105,ground,Rope Hook,1,0,24,0,0,54,34
2,105,ground,Rake,1,400,0,0,0,62,46
2,106,ground,Stick,1,18,0,0,0,57,57
2,106,ground,Pickaxe,1,32,0,0,0,12,73
2,106,ground,Rope Hook,1,0,24,0,0,13,73
2,106,ground,Torch,1,90,0,0,0,57,78
2,106,ground,Hunting Spear,1,45,0,0,0,53,12
2,106,ground,Splint,1,0,2,0,0,82,19
2,106,ground,Throwing Net,2,0,0,0,0,50,6
2,106,ground,Flint Knife,1,60,0,0,0,74,51
2,106,ground,Hunting Horn,1,0,8,0,0,35,70
2,106,ground,Ammo,1,0,0,0,0,78,55
2,106,ground,Resin Glue,1,0,0,0,0,72,35
2,106,ground,Ammo,1,0,0,0,0,73,31
2,106,ground,Bandaid,5,0,0,0,0,59,106
2,106,ground,Herb Bag,1,0,4,0,0,58,95
2,106,ground,Medkit,1,0,0,0,0,54,29
2,106,ground,Ammo,1,0,0,0,0,62,30
2,106,ground,River Fish,2,0,0,0,0,70,26
2,106,ground,River Fish,5,0,0,0,0,61,20
2,106,ground,Bear Trap,2,0,0,0,0,101,38
2,106,ground,Buckler,1,30,0,0,0,11,87
2,107,ground,Stick,1,18,0,0,0,56,80
2,107,ground,Bow,1,0,0,20,0,8,106
2,107,ground,Flint Knife,1,60,0,0,0,79,34
2,107,ground,Ammo,2,0,0,0,0,65,38
2,107,ground,Resin Glue,1,0,0,0,0,58,35
2,107,ground,Stick,1,18,0,0,0,84,40
2,107,ground,Honey pot,1,0,0,0,0,49,50
2,107,ground,Hatchet,1,35,0,0,0,44,121
2,107,ground,Rake,1,400,0,0,0,34,75
2,107,ground,Herb Bag,1,0,4,0,0,35,79
2,107,ground,Medkit,1,0,0,0,0,74,13
2,107,ground,Fungal Bread,1,0,0,0,0,31,12
2,107,ground,Ammo,1,0,0,0,0,32,8
2,107,ground,Stick,1,18,0,0,0,79,15
2,107,ground,Ammo,1,0,0,0,0,73,12
2,107,ground,Digging Claws,1,200,0,0,0,61,9
2,107,ground,Bow,1,0,0,20,0,61,57
2,107,ground,Rake,1,400,0,0,0,79,61
2,107,wall,Bandage,3,0,0,0,0,44,75
2,108,ground,Stick,1,18,0,0,0,35,80
2,108,ground,Hatchet,1,35,0,0,0,60,30
2,108,ground,Torch,1,90,0,0,0,61,30
2,108,ground,Bow,1,0,0,20,0,30,30
2,108,ground,Root Drill,1,0,3,0,0,30,29
2,108,carried,Buckler,1,30,0,0,0,35,38
2,108,ground,Firecracker,2,0,0,0,0,37,37
2,108,ground,Firecracker,2,0,0,0,0,51,32
2,108,ground,Fungal Bread,2,0,0,0,0,58,33
2,108,ground,River Fish,5,0,0,0,0,32,103
2,108,ground,Crossbow,1,0,0,1,16,78,40
2,108,ground,Honey pot,1,0,0,0,0,77,32
2,108,ground,Bomb,2,0,0,0,0,58,28
2,108,ground,Bandage,3,0,0,0,0,54,87
2,108,ground,Fungal Bread,1,0,0,0,0,57,80
2,108,ground,Water flask,2,0,0,0,0,34,104
2,108,ground,Ammo,1,0,0,0,0,57,47
2,108,ground,Fungal Bread,1,0,0,0,0,34,57
2,108,ground,Buckler,1,30,0,0,0,31,142
2,108,ground,Ammo,1,0,0,0,0,36,141
2,108,ground,Ammo,1,0,0,0,0,65,12
2,108,ground,River Fish,3,0,0,0,0,34,88
2,108,ground,Throwing Rock,3,0,0,0,0,62,50
2,108,ground,Rope Hook,1,0,24,0,0,18,109
2,108,ground,Throwing Net,2,0,0,0,0,68,40
2,108,ground,Mushroom spores,2,0,0,0,0,10,114
2,109,ground,Stick,1,18,0,0,0,35,79
2,109,ground,Hatchet,1,35,0,0,0,73,147
2,109,ground,Torch,1,90,0,0,0,73,148
2,109,ground,Hatchet,1,35,0,0,0,73,119
2,109,ground,Root Drill,1,0,3,0,0,73,118
2,109,carried,Buckler,1,30,0,0,0,70,140
2,109,carried,Buckler,1,30,0,0,0,80,136
2,109,ground,Firecracker,2,0,0,0,0,78,128
2,109,ground,Firecracker,2,0,0,0,0,79,124
2,109,ground,Fungal Bread,2,0,0,0,0,80,149
2,109,ground,River Fish,3,0,0,0,0,36,97
2,109,ground,Crossbow,1,0,0,1,16,37,120
2,109,ground,Honey pot,1,0,0,0,0,36,122
2,109,ground,Smoke pot,2,0,0,0,0,38,58
2,109,ground,Mushroom spores,2,0,0,0,0,41,103
2,109,ground,Bird Seed,1,0,0,0,0,36,57
2,109,ground,Bandage,2,0,0,0,0,38,54
2,109,ground,Ammo,1,0,0,0,0,38,116
2,109,ground,Ammo,1,0,0,0,0,50,147
2,109,ground,Medkit,1,0,0,0,0,15,142
2,109,ground,Ammo,1,0,0,0,0,16,142
2,109,ground,Pickaxe,1,32,0,0,0,30,141
2,109,ground,Hatchet,1,35,0,0,0,57,144
2,109,wall,Bow,1,0,0,20,0,27,59
2,110,ground,Stick,1,18,0,0,0,57,57
2,110,ground,Hatchet,1,35,0,0,0,68,6
2,110,ground,River Fish,6,0,0,0,0,52,74
2,110,ground,Pickaxe,1,32,0,0,0,66,87
2,110,ground,Lighter,1,0,20,0,0,74,59
2,110,ground,Ammo,1,0,0,0,0,79,58
2,110,ground,Ammo,1,0,0,0,0,33,29
2,110,ground,Medkit,1,0,0,0,0,31,13
2,110,ground,Mushroom spores,2,0,0,0,0,59,78
2,110,ground,Pitch Bomb,2,0,0,0,0,85,80
2,110,ground,Ammo,1,0,0,0,0,86,76
2,110,ground,Bandage,2,0,0,0,0,33,13
2,110,ground,Sticky Boots,1,0,4,0,0,37,94
2,110,ground,Pickaxe,1,32,0,0,0,37,41
2,110,wall,Throwing Rock,3,0,0,0,0,28,24
2,111,ground,Stick,1,18,0,0,0,33,37
2,111,ground,River Fish,5,0,0,0,0,13,53
2,111,ground,Straw Decoy,1,0,0,0,0,75,33
2,111,ground,Water flask,2,0,0,0,0,63,36
2,111,ground,Seed Bag,1,0,6,0,0,54,63
2,111,ground,Herb Bag,1,0,4,0,0,60,50
2,111,ground,Fungal Bread,1,0,0,0,0,83,12
2,111,ground,Ammo,1,0,0,0,0,51,11
2,111,ground,Water flask,2,0,0,0,0,14,39
2,111,ground,Thorn Caltrops,2,0,0,0,0,36,66
2,111,ground,Water flask,2,0,0,0,0,95,60
2,112,ground,Stick,1,18,0,0,0,33,58
2,112,carried,Buckler,1,30,0,0,0,26,34
2,112,carried,Buckler,1,30,0,0,0,25,32
2,112,carried,Buckler,1,30,0,0,0,31,20
2,112,carried,Buckler,1,30,0,0,0,35,20
2,112,carried,Buckler,1,30,0,0,0,33,17
2,112,carried,Buckler,1,30,0,0,0,33,22
2,112,ground,Hunting Spear,1,45,0,0,0,21,26
2,112,ground,River Fish,3,0,0,0,0,60,9
2,112,ground,Hatchet,1,35,0,0,0,13,82
2,112,ground,Raw Meat,1,0,0,0,0,15,82
2,112,ground,Rope Hook,1,0,24,0,0,15,55
2,112,ground,Cooked Meat,2,0,0,0,0,14,61
2,112,ground,Herb Bag,1,0,4,0,0,12,57
2,112,ground,Oil flask,1,0,0,0,0,16,77
2,112,ground,Medkit,1,0,0,0,0,60,58
2,112,ground,Reflecting Pan,1,24,0,0,0,71,27
2,112,ground,Ammo,1,0,0,0,0,70,41
2,112,ground,Ammo,1,0,0,0,0,60,60
2,112,ground,River Fish,3,0,0,0,0,44,7
2,112,ground,River Fish,4,0,0,0,0,16,7
2,112,stored,Resin Glue,1,0,0,0,0,54,32
2,112,ground,Hatchet,1,35,0,0,0,39,77
2,112,ground,Throwing Rock,3,0,0,0,0,27,78
2,112,wall,Rope Snare,2,0,0,0,0,1,13
2,113,ground,Stick,1,18,0,0,0,79,35
2,113,ground,Bandage,3,0,0,0,0,127,30
2,113,ground,Stick,1,18,0,0,0,35,9
2,113,ground,Rope Hook,1,0,24,0,0,36,9
2,113,ground,Torch,1,90,0,0,0,56,11
2,113,ground,Hatchet,1,35,0,0,0,59,37
2,113,ground,Torch,1,90,0,0,0,59,36
2,113,ground,Digging Claws,1,200,0,0,0,31,37
2,113,ground,Root Drill,1,0,3,0,0,30,37
2,113,ground,Firecracker,2,0,0,0,0,30,40
2,113,ground,Firecracker,2,0,0,0,0,32,32
2,113,ground,River Fish,5,0,0,0,0,119,57
2,113,ground,Digging Claws,1,200,0,0,0,101,58
2,113,ground,Raw Meat,1,0,0,0,0,102,52
2,113,ground,Flint Knife,1,60,0,0,0,47,19
2,113,ground,Rake,1,400,0,0,0,99,37
2,113,ground,Fungal Bread,1,0,0,0,0,100,43
2,113,ground,Medkit,1,0,0,0,0,5,18
2,113,ground,Pocket Door,1,0,2,0,0,96,8
2,113,ground,Ammo,1,0,0,0,0,101,7
2,113,ground,Water flask,2,0,0,0,0,122,59
2,113,ground,Ammo,1,0,0,0,0,8,10
2,113,ground,River Fish,4,0,0,0,0,135,57
2,113,ground,Pitch Bomb,2,0,0,0,0,104,33
2,113,ground,Rope Snare,2,0,0,0,0,106,55
2,113,ground,Splint,1,0,2,0,0,138,52
2,114,ground,Stick,1,18,0,0,0,57,13
2,114,ground,Torch,1,90,0,0,0,79,52
2,114,ground,Rope Hook,1,0,24,0,0,80,52
2,114,ground,Torch,1,90,0,0,0,56,56
2,114,ground,Flint Knife,1,60,0,0,0,13,60
2,114,ground,Water flask,2,0,0,0,0,12,46
2,114,ground,Flint Knife,1,60,0,0,0,18,62
2,114,ground,Hatchet,1,35,0,0,0,77,17
2,114,ground,Bird Seed,1,0,0,0,0,44,54
2,114,ground,Bandage,2,0,0,0,0,36,54
2,114,ground,Medkit,1,0,0,0,0,38,75
2,114,ground,Seed Bag,1,0,6,0,0,75,32
2,114,ground,Ammo,1,0,0,0,0,99,19
2,114,ground,Ammo,1,0,0,0,0,35,84
2,114,stored,Seed Bag,1,0,6,0,0,60,32
2,114,stored,Stick,1,18,0,0,0,73,13
2,115,ground,Stick,1,18,0,0,0,13,35
2,115,ground,Bow,1,0,0,20,0,48,46
2,115,ground,River Fish,5,0,0,0,0,5,58
2,115,ground,Acorn Mine,2,0,0,0,0,20,77
2,115,ground,Crossbow,1,0,0,1,16,5,51
2,115,ground,Digging Claws,1,200,0,0,0,13,51
2,115,ground,Bandage,3,0,0,0,0,14,81
2,115,ground,Pickaxe,1,32,0,0,0,13,75
2,115,ground,Sap jar,2,0,0,0,0,51,53
2,115,ground,Medkit,1,0,0,0,0,76,51
2,115,ground,Ammo,1,0,0,0,0,12,13
2,115,ground,Lighter,1,0,20,0,0,43,79
2,115,ground,Bandage,2,0,0,0,0,76,54
2,115,ground,Digging Claws,1,200,0,0,0,79,50
2,115,ground,Ammo,1,0,0,0,0,77,50
2,115,ground,Sticky Boots,1,0,4,0,0,18,8
2,115,ground,Fungal Bread,1,0,0,0,0,10,6
2,115,wall,Fried Egg,2,0,0,0,0,12,23
2,116,ground,Stick,1,18,0,0,0,79,37
2,116,carried,Buckler,1,30,0,0,0,41,50
2,116,carried,Buckler,1,30,0,0,0,42,48
2,116,carried,Buckler,1,30,0,0,0,39,51
2,116,ground,Mushroom spores,2,0,0,0,0,50,48
2,116,ground,Resin Glue,1,0,0,0,0,54,34
2,116,ground,River Fish,6,0,0,0,0,105,29
2,116,ground,Flint Knife,1,60,0,0,0,37,5
2,116,ground,Water flask,2,0,0,0,0,105,32
2,116,ground,Stick,1,18,0,0,0,54,17
2,116,ground,Bandage,2,0,0,0,0,54,16
2,116,ground,Medkit,1,0,0,0,0,40,13
2,116,ground,Ammo,1,0,0,0,0,18,26
2,116,ground,Ammo,1,0,0,0,0,40,11
2,116,stored,Fried Egg,2,0,0,0,0,89,47
2,116,ground,Cooked Meat,2,0,0,0,0,129,55
2,116,ground,Stick,1,18,0,0,0,71,59
2,117,ground,Stick,1,18,0,0,0,79,57
2,117,ground,Shield Lantern,1,24,0,0,0,42,8
2,117,ground,Stick,1,18,0,0,0,82,101
2,117,ground,Throwing Net,2,0,0,0,0,83,101
2,117,ground,Torch,1,90,0,0,0,78,79
2,117,ground,Honey pot,1,0,0,0,0,35,64
2,117,ground,Flint Knife,1,60,0,0,0,82,76
2,117,ground,Hatchet,1,35,0,0,0,54,50
2,117,ground,Ammo,1,0,0,0,0,51,64
2,117,ground,Sticky Boots,1,0,4,0,0,104,81
2,117,ground,Ammo,1,0,0,0,0,108,79
2,117,ground,Pitch Bomb,2,0,0,0,0,57,76
2,117,ground,Bandage,2,0,0,0,0,55,83
2,117,ground,Ammo,1,0,0,0,0,82,35
2,117,ground,Herb Bag,1,0,4,0,0,33,57
2,117,ground,Bear Trap,2,0,0,0,0,33,84
2,117,wall,Fungal Bread,1,0,0,0,0,109,98
2,118,ground,Stick,1,18,0,0,0,12,59
2,118,ground,River Fish,5,0,0,0,0,56,33
2,118,ground,River Fish,4,0,0,0,0,32,7
2,118,ground,Pickaxe,1,32,0,0,0,40,62
2,118,ground,Boomerang,1,0,0,0,0,16,37
2,118,ground,Ammo,1,0,0,0,0,34,58
2,118,ground,Crossbow,1,0,0,1,16,35,35
2,118,ground,Herb Bag,1,0,4,0,0,29,36
2,118,ground,Thorn Caltrops,1,0,0,0,0,13,34
2,118,ground,Ammo,1,0,0,0,0,54,55
2,118,ground,Ammo,1,0,0,0,0,57,81
2,118,ground,Fungal Bread,1,0,0,0,0,75,82
2,118,ground,Resin Glue,1,0,0,0,0,69,67
2,118,wall,Buckler,1,30,0,0,0,56,26
2,118,wall,Pitch Bomb,2,0,0,0,0,48,33
2,119,ground,Stick,1,18,0,0,0,79,79
2,119,carried,Buckler,1,30,0,0,0,41,34
2,119,carried,Buckler,1,30,0,0,0,42,31
2,119,carried,Buckler,1,30,0,0,0,41,32
2,119,carried,Buckler,1,30,0,0,0,57,50
2,119,carried,Buckler,1,30,0,0,0,53,51
2,119,carried,Buckler,1,30,0,0,0,55,52
2,119,carried,Buckler,1,30,0,0,0,56,40
2,119,carried,Buckler,1,30,0,0,0,53,42
2,119,carried,Buckler,1,30,0,0,0,38,55
2,119,carried,Buckler,1,30,0,0,0,44,54
2,119,carried,Buckler,1,30,0,0,0,37,57
2,119,ground,Bow,1,0,0,20,0,45,42
2,119,ground,Seed Bag,1,0,6,0,0,51,36
2,119,ground,River Fish,6,0,0,0,0,103,62
2,119,ground,Spring Trap,2,0,0,0,0,98,77
2,119,ground,Rake,1,400,0,0,0,98,51
2,119,ground,River Fish,6,0,0,0,0,77,52
2,119,ground,River Fish,3,0,0,0,0,57,81
2,119,ground,Stick,1,18,0,0,0,64,16
2,119,ground,Pickaxe,1,32,0,0,0,84,72
2,119,ground,Water flask,2,0,0,0,0,80,55
2,119,ground,Water flask,2,0,0,0,0,58,84
2,119,ground,Fungal Bread,1,0,0,0,0,40,74
2,119,ground,Medkit,1,0,0,0,0,16,48
2,119,ground,Ammo,1,0,0,0,0,5,64
2,119,wall,Stick,1,18,0,0,0,50,73
2,120,ground,Stick,1,18,0,0,0,57,35
2,120,carried,Buckler,1,30,0,0,0,28,34
2,120,carried,Buckler,1,30,0,0,0,23,33
2,120,ground,Torch,1,90,0,0,0,22,17
2,120,ground,Straw Decoy,1,0,0,0,0,28,12
2,120,ground,Digging Claws,1,200,0,0,0,93,31
2,120,ground,Honey pot,1,0,0,0,0,95,38
2,120,ground,Pickaxe,1,32,0,0,0,100,36
2,120,ground,Ammo,1,0,0,0,0,105,27
2,120,ground,Thorn Caltrops,1,0,0,0,0,97,52
2,120,ground,Rake,1,400,0,0,0,105,70
2,120,ground,Herb Bag,1,0,4,0,0,106,73
2,120,ground,Medkit,1,0,0,0,0,121,85
2,120,ground,Ammo,1,0,0,0,0,115,75
2,120,ground,River Fish,5,0,0,0,0,33,49
2,120,ground,River Fish,5,0,0,0,0,73,56
2,120,ground,River Fish,5,0,0,0,0,93,60
2,120,ground,Hunting Horn,1,0,8,0,0,38,53
2,120,wall,Sticky Boots,1,0,4,0,0,77,61
2,120,wall,Boomerang,1,0,0,0,0,109,85
2,121,ground,Stick,1,18,0,0,0,35,79
2,121,ground,Bow,1,0,0,20,0,19,112
2,121,ground,Seed Bag,1,0,6,0,0,24,118
2,121,ground,Rope Snare,2,0,0,0,0,19,98
2,121,ground,Hatchet,1,35,0,0,0,11,109
2,121,ground,River Fish,5,0,0,0,0,75,80
2,121,ground,Stick,1,18,0,0,0,84,61
2,121,ground,Hatchet,1,35,0,0,0,103,35
2,121,ground,Rope Hook,1,0,24,0,0,104,35
2,121,ground,Torch,1,90,0,0,0,99,56
2,121,ground,Raw Meat,1,0,0,0,0,18,74
2,121,ground,Throwing Net,2,0,0,0,0,96,56
2,121,ground,Bird Seed,1,0,0,0,0,55,73
2,121,ground,Bandage,2,0,0,0,0,55,79
2,121,ground,Medkit,1,0,0,0,0,49,58
2,121,ground,Torch,1,90,0,0,0,50,52
2,121,ground,Ammo,1,0,0,0,0,49,56
2,121,ground,River Fish,3,0,0,0,0,77,57
2,121,ground,River Fish,5,0,0,0,0,88,50
2,121,ground,River Fish,4,0,0,0,0,89,31
2,121,ground,Digging Claws,1,200,0,0,0,85,28
2,121,ground,Spring Trap,2,0,0,0,0,63,85
2,122,ground,Stick,1,18,0,0,0,77,15
2,122,ground,Crossbow,1,0,0,1,16,100,37
2,122,ground,Rope Hook,1,0,24,0,0,101,37
2,122,ground,Torch,1,90,0,0,0,79,33
2,122,ground,Digging Claws,1,200,0,0,0,79,60
2,122,ground,Bird Seed,1,0,0,0,0,73,55
2,122,ground,Herb Bag,1,0,4,0,0,70,57
2,122,ground,Root Drill,1,0,3,0,0,51,13
2,122,ground,Ammo,1,0,0,0,0,49,11
2,122,ground,Medkit,1,0,0,0,0,57,39
2,122,ground,Bird Seed,1,0,0,0,0,118,50
2,122,ground,Ammo,1,0,0,0,0,60,27
2,122,ground,River Fish,2,0,0,0,0,33,60
2,122,ground,River Fish,3,0,0,0,0,20,55
2,122,ground,River Fish,3,0,0,0,0,33,51
2,122,stored,Flint Knife,1,60,0,0,0,52,50
2,122,stored,Throwing Rock,3,0,0,0,0,74,49
2,122,ground,Bandage,3,0,0,0,0,94,49
2,122,ground,Hatchet,1,35,0,0,0,110,63
2,122,ground,Mushroom spores,2,0,0,0,0,62,58
2,123,ground,Stick,1,18,0,0,0,56,81
2,123,ground,Hatchet,1,35,0,0,0,60,104
2,123,ground,Torch,1,90,0,0,0,61,104
2,123,ground,Digging Claws,1,200,0,0,0,31,104
2,123,ground,Root Drill,1,0,3,0,0,30,104
2,123,carried,Buckler,1,30,0,0,0,44,103
2,123,carried,Buckler,1,30,0,0,0,34,100
2,123,carried,Buckler,1,30,0,0,0,58,107
2,123,ground,Firecracker,2,0,0,0,0,32,99
2,123,ground,Firecracker,2,0,0,0,0,39,97
2,123,ground,Fungal Bread,2,0,0,0,0,36,109
2,123,ground,River Fish,5,0,0,0,0,105,57
2,123,ground,River Fish,6,0,0,0,0,97,32
2,123,ground,Fishing Line,1,0,20,0,0,99,28
2,123,ground,Bomb,2,0,0,0,0,50,81
2,123,ground,Ammo,1,0,0,0,0,84,83
2,123,ground,Stick,1,18,0,0,0,57,127
2,123,ground,Herb Bag,1,0,4,0,0,63,119
2,123,ground,Ammo,1,0,0,0,0,69,49
2,123,ground,Splint,1,0,2,0,0,71,96
2,123,ground,Ammo,1,0,0,0,0,74,94
2,123,ground,Water flask,2,0,0,0,0,36,118
2,123,ground,Medkit,1,0,0,0,0,35,152
2,123,ground,River Fish,2,0,0,0,0,29,98
2,123,ground,River Fish,5,0,0,0,0,35,39
2,123,ground,Seed Bag,1,0,6,0,0,27,86
2,123,ground,Crossbow,1,0,0,1,16,39,65
2,123,ground,Spring Trap,2,0,0,0,0,22,25
2,123,ground,Seed Bag,1,0,6,0,0,28,6
2,123,wall,Torch,1,90,0,0,0,71,74
2,124,ground,Stick,1,18,0,0,0,33,37
2,124,ground,Pickaxe,1,32,0,0,0,61,79
2,124,ground,Throwing Net,2,0,0,0,0,62,79
2,124,ground,Torch,1,90,0,0,0,55,57
2,124,ground,Throwing Rock,3,0,0,0,0,80,97
2,124,ground,Hand Bell,1,0,80,0,0,55,92
2,124,ground,Hatchet,1,35,0,0,0,39,50
2,124,ground,Torch,1,90,0,0,0,40,51
2,124,ground,Pickaxe,1,32,0,0,0,7,50
2,124,ground,Root Drill,1,0,3,0,0,6,50
2,124,carried,Buckler,1,30,0,0,0,28,54
2,124,ground,Fungal Bread,2,0,0,0,0,18,60
2,124,ground,Firecracker,2,0,0,0,0,34,64
2,124,ground,Torch,1,90,0,0,0,61,59
2,124,ground,Digging Claws,1,200,0,0,0,36,12
2,124,ground,Ammo,1,0,0,0,0,28,9
2,124,ground,Ammo,1,0,0,0,0,38,104
2,124,ground,Medkit,1,0,0,0,0,100,96
2,124,ground,Lantern Seed,1,0,0,0,0,53,38
2,124,ground,Bandage,2,0,0,0,0,100,106
2,124,ground,Pickaxe,1,32,0,0,0,96,104
2,124,ground,Ammo,1,0,0,0,0,101,98
2,124,ground,Digging Claws,1,200,0,0,0,44,103
2,124,wall,Bandage,3,0,0,0,0,32,21
2,125,ground,Stick,1,18,0,0,0,77,37
2,125,ground,River Fish,6,0,0,0,0,37,37
2,125,ground,Crossbow,1,0,0,1,16,26,61
2,125,ground,Bear Trap,2,0,0,0,0,37,57
2,125,ground,Hatchet,1,35,0,0,0,33,26
2,125,ground,Bow,1,0,0,20,0,7,78
2,125,ground,Rope Hook,1,0,24,0,0,8,78
2,125,ground,Torch,1,90,0,0,0,13,55
2,125,ground,Hunting Horn,1,0,8,0,0,38,34
2,125,ground,Bird Seed,1,0,0,0,0,50,36
2,125,ground,Herb Bag,1,0,4,0,0,54,39
2,125,ground,Bird Seed,1,0,0,0,0,48,50
2,125,ground,Fungal Bread,1,0,0,0,0,59,54
2,125,ground,Ammo,1,0,0,0,0,56,79
2,125,ground,Ammo,1,0,0,0,0,32,12
2,125,ground,Root Drill,1,0,3,0,0,50,5
2,125,ground,Ammo,1,0,0,0,0,57,18
2,125,ground,Hatchet,1,35,0,0,0,52,59
2,125,ground,Flint Knife,1,60,0,0,0,77,60
2,125,wall,Mushroom spores,2,0,0,0,0,76,48
2,125,wall,Flint Knife,1,60,0,0,0,24,84
2,126,ground,Stick,1,18,0,0,0,55,80
2,126,ground,Digging Claws,1,200,0,0,0,46,59
2,126,ground,Rake,1,400,0,0,0,41,41
2,126,ground,Pitch Bomb,2,0,0,0,0,100,56
2,126,ground,Cooked Meat,2,0,0,0,0,73,58
2,126,ground,Digging Claws,1,200,0,0,0,106,60
2,126,ground,Boomerang,1,0,0,0,0,85,81
2,126,ground,Thorn Caltrops,1,0,0,0,0,15,54
2,126,ground,Bitter Root,1,0,0,0,0,74,32
2,126,ground,Medkit,1,0,0,0,0,13,28
2,126,ground,Bandage,2,0,0,0,0,12,35
2,126,ground,Ammo,1,0,0,0,0,12,41
2,126,ground,Straw Decoy,1,0,0,0,0,7,55
2,126,ground,Stick,1,18,0,0,0,23,43
2,127,ground,Stick,1,18,0,0,0,56,37
